index,name,lyric
,telgrafin-tellerine,"['Telgrafın tellerine kuşlar mı konar', 'İnsan sevdiğine canım böyle mi yapar', ""Bin vapura gel izmir'e yanı yanı başıma"", 'Şu gençlikte neler geldi cahil başıma', "" İstanbul'un nesi vardı kalktım da geldim"", 'Buraya ben gemileri yaktım da geldim', 'Senin aşkın yüreğimi hala kanatır ama', 'Canıma tak etti nazın senden bıktım da geldim', ' Telgrafın tellerini arşınlamalı', 'Yar üstüne yar seveni kurşunlamalı', 'Bin vapura gel yanıma yanı yanı başıma', 'Şu gençlikte neler geldi cahil başıma', ' ']"
,tesellim-olsun,"['Anladım git diyorsun istemiyorsun ', 'Anladım bitti bu aşk bitti diyorsun ', 'Mademki gözyaşımı dindirmiyorsun ', 'Son bir defa gülümse tesellim olsun. ', ' Sevgilim aşkın beni öldürse bile ', 'Gözyaşım ömür boyu dökülse bile', 'İçimde en son ümit tükense bile ', 'Son bir defa gülümse tesellim olsun ', ' Anladım artık beni terk ediyorsun ', 'Anladım gidiyorsun dönmem diyorsun ', 'Mademki veda edip ayrılıyorsun ', 'Son bir defa gülümse tesellim olsun.']"
,tez-gecsede,"['Tez geçse de her sevgide bir hatıra vardır', 'Sevda denilen şey yaşayan hatıralardır', 'Sevda denilen şey yaşayan yaşayan hatıralardır', 'Sevmek te sevilmek te bahar bahar ömrü kadardır', '']"
,tuti-mucize,"['Ah tut-i mucize guyem, ne desem laf değil', 'Belli yarim belli dost', 'Belli mirim belli dost', 'Belli ömrüm belli dost', ' Ah çerh ile söyleşemem ayinesi saf değil', 'Belli yarim belli dost', 'Belli mirim belli dost', 'Belli ömrüm belli dost', ' Ah ehl-i dildir diyemem sinesi saf olmayana', 'Belli yarim belli dost', 'Belli mirim belli dost', 'Belli ömrüm belli dost']"
,ud-taksimi,"['Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.', '']"
,unut-beni,"['Unut beni kalbimdeki hicranla yalnız kalayım', ' Kimsesiz bir yavru gibi kucağında ağlayayım', ' Bu kaçıncı söz verişin, söyle nasıl inanayım', ' Kimsesiz bir yavru gibi kucağında ağlayayım', '']"
,unutamam-seni,"['Gün gelir de beni unutursun demiştin', 'Kalbimdeki bu hicranı uyutursun demiştin', 'Ne ben seni unutabildim', 'Ne bu gönlümü avutabildim', 'Ne bu derdimi uyutabildim', 'Unutamam seni', 'Unutamam seni', 'Unutamam seni', 'Unutamam', ' Aşkını çekerim geleceksin diyerek', 'Belki gözyaşımı sileceksin diyerek', 'Ne ben seni unutabildim', 'Ne bu gönlümü avutabildim', 'Ne bu derdimi uyutabildim', 'Unutamam seni', 'Unutamam seni', 'Unutamam seni', 'Unutamam']"
,unutmadim-seni-ben,"['Unutmadım seni ben unutmadım...', 'Her zaman her zaman kalbimdesin', 'Aylar yıllar gecti söyle sen nerdesin', ' Anlaşıldı sen geri dönülmeyen yerdesin', 'Anlaşıldı sen geri gelmeyeceksin', 'Unutmadım unutamadım seni ben', 'Her zaman bendesin...', '']"
,unuttun-beni-zalim,"['Bir sevda geldi başıma', 'Felek su kattı aşıma', 'Uyku girmiyor gözüme ah', 'Unuttun beni zalim', 'Unuttun beni zalim', 'Gülüşün ince kıvrak şensin', 'Bir selam vermeden geçersin', 'Bilsen beni ne çok üzersin', ' Seviyorum seviyorum', 'Seviyorum seni zalim', '']"
,unutulmaz,"['kalbe dolan o ilk bakis ', 'unutulmaz unutulmaz ', 'sevda ile ilk uyanis ', 'unutulmaz unutulmaz ', ' ilkbahar yaz mevsim mevsim ', 'birkac mektup birkac resim ', 'yillar gecse o bir isim ', 'unutulmaz unutulmaz ', ' sahil boyu bos yamaclar ', 'isim yazilan agaclar ', 'opulen koklanan saclar ', 'unutulmaz unutulmaz ', ' ilkbahar yaz mevsim mevsim ', '']"
,usak-pesrevi,"['Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.', '']"
,uzun-yillar-bekledim-kakikat-oldu-ruyam,"['ne zaman iki satir yazmaya kalksam', 'hep sana hep seni hep bizi yaziyorum', 'ne zaman bir kadeh alsam elime', 'hep sana hep seni hep bizi içiyorum', ' her gece kederdeyim', 'durmadan içiyorum', 'sevda ektim kalbime', 'yalnizlik biçiyorum', ' -kemanlar ve zeki abi-', ' her gece kederdeyim', 'durmadan içiyorum', 'sevda ektim kalbime', 'yalnizlik biçiyorum ', ' ne zaman iki satir yazmaya kalksam', 'hep sana hep seni hep bizi yaziyorum', 'ne zaman bir kadeh alsam elime', 'hep sana hep seni hep bizi içiyorum', ' her gece kederdeyim', 'durmadan içiyorum', 'sevda ektim kalbime', 'yalnizlik biçiyorum ', ' elveda elveda elveda deyip bir gün', 'viran edip gönlümü', 'ayrilip gidisinin ', 'bu gece yildönümü', ' bugün de sensiz içtim', 'bu aksam sensiz hiçtim', 'bu gece her damlayi ', 'iki kadehe biçtim', ' ayrilik öyle zor ki', 'kimsesiz kalan bilir', 'gözyasi ne demektir', 'her gün aglayan bilir', ' her gece kederdeyim', 'durmadan içiyorum', 'sevda ektim kalbime', 'yalnizlik biçiyorum ', ' yoklugunla basbasa', 'kendimden kendimden kendimden geçiyorum', 'serefe deyip simdi', 'bin kahir bin kahir bin kahir içiyorum', ' birazdan gözlerimden', 'geçersin ilik ilik', 'nice yillar sevgilim', 'mutlu olsun mutlu olsun mutlu olsun ayrilik', ' sevincim kederim sen', 'gözlerim ellerim sen ', 'benim ne suçum var ki', 'sen benim kaderimsen ', ' karistirmis kaderim ', 'su gönlümün harcini', 'yas döküp ödüyorum', 'ben bahtimin borcunu ', ' dertliyim efkarliyim', 'gönlüm yine tasada', 'unutmak istiyorum', 'kendimi bu masada', ' her sey yalniz senin için üzme kendini ', 'belki bugün belki yarin anlayacaksin', 'çok sevdigimi, aglayacaksin', ' ayrilik mi çikti falda ', 'sen bir yanda ben bir yanda ', '']"
,uzun-yillar-otesinden-hatirini-sorayim-mi,"['Uzun yıllar ötesinden, hatırını sorayım mı', 'Sana gönül bahçesinden, bir demet gül vereyim mi', 'Canım benim gülüm benim, bir demet gül vereyim mi', 'Senden haber gelmeyince, bir kar yağar ince ince', 'Sevgilim diye her gece, karanlığı sarayım mı', 'Almamış gibi yazımı, güldürmesen de yüzümü', 'Dile getirip sazımı, bir selam göndereyim mi', '']"
,umidini-kirpiklerinde,"['Ümîdini kirpiklerine bağladı gönlüm', 'Yıllarca o bir çift göz için ağladı gönlüm', 'Seylâbe-i aşka tutulup çağladı gönlüm', 'Yıllarca o bir çift göz için ağladı gönlüm', '']"
,umitsiz-bir-aska-dustum,"['Ümitsiz bir aşka düştüm ,ağlarım ben hâlime', 'Gönlüm kırık   başrım yanık hasretim ben yârime', 'Senden ayrı yaşasam da hayât ölümdür bana', 'Gönlüm kırık bağrım yanık hasretim ben yârime', '']"
,uskudara-gideriken,"[""Üsküdar'a gider iken aldı da bir yağmur"", 'Katibimin setresi uzun eteği çamur', 'Katip uykudan uyanmış gözleri mahmur', ' Katip benim ben katibin el ne karışır', 'Katibime kolalı da gömlek ne güzel yaraşır', "" Üsküdar'a gider iken bir mendil buldum"", 'Mendilimin içine lokum doldurdum', 'Ben yarimi arar iken yanımda buldum', ' Katip benim ben katibin el ne karışır', 'Katibime kolalı da gömlek ne güzel yaraşır']"
,uzme-beni,"['Sensizliği ben seçmedim', 'Ben seçmedim ayrılığı', 'İncitmeyi istemedim', 'Sen çıkardın dargınlığı', ' Varlığınla yüceltirken', 'Yokluğunla ezme beni', 'Gelişine sevinirken', 'Gidişinle üzme beni', ' Gitme gitme gitme gitme', 'Üzme beni üzme', ' Sevinirken ben bahtıma', 'Seni bana verdi diye', 'Birden bir koptu bir fırtına', 'Bir söz yetti bu sevgiye']"
,var-mi-hacet,"['Var mı hacet söyleyim ey gültenim', 'Ben kulunum sen efendimsin benim', 'Merhamet kıl, gel bana ey şuh-i şenim', 'Ben kulunum sen efendimsin benim', '']"
,vardar-ovasi,"[""Mayadağ'dan kalkan kazlar"", 'Al topuklu beyaz kızlar', 'Yarimin yüreği sızlar', 'Eğlenemem aldanamam', 'Ben bu yerlerde duramam', ' Vardar ovası, vardar ovası', 'Kazanamadım sıla parası', "" Mayadağ'ın yıldızıyım"", 'Ben annemin bir kızıyım', 'Efendimin sağ gözüyüm', 'Eğlenemem aldanamam', 'Ben bu yerlerde duramam', ' Vardar ovası, vardar ovası', 'Kazanamadım sıla parası']"
,veda-busesi,"['hani o bırakıp giderken seni ', 'bu öksüz tavrını takmayacaktın? ', 'alnına koyarken veda buseni ', 'yüzüme bu türlü bakmayacaktın? ', ' gelse de en acı sözler dilime ', 'uçacak sanırım birkaç kelime... ', 'bir alev halinde düştün elime ', 'hani ey gözyaşım akmayacaktın?', '']"
,viran-olan-kalbimde,"['Viran olan kalbimde sevgilimi özlerim', 'Şu gönlümün kahrını sen çekersin gözlerim', 'Sende duydum aşkımı yine sende gizlerim', 'Şu gönlümün kahrın sen çekersin gözlerim', '']"
,visne-lekesi,"['Ninem vişne kaynatırdı kış için', 'Komşu kızlar sıra sıra çeşme başında', 'Kan damlası, vişne lekesi.', ' Cesaretim bileklerini kesmişti,', 'Anamın ilk tokadı', 'Yaradana ilk kinim', 'Kendime ilk inancım', 'O meşhur reçeldi', ' Küçük ellerimde morluk', 'Gözlerimde yeşermeyen yeşiller', 'İntikamın ak gömleği', 'Kan kızılı, vişne lekesi', 'İlk tokat', 'İlk nefret', 'İlk inancım kendime']"
,ya-rab,"['Ya Rab, kalbimin sahibi nerde', 'Aradım, sordum onu her yerde', 'Hasreti düşürdü beni derde', 'Ya Rab, kalbimin sahibi nerde', ' Aşkın gülleri sarardı soldu', 'Gözlerim yaşlarla göl gibi doldu', 'Gündüzüm, gecem karanlık oldu', 'Ya Rab, kalbimin sahibi nerde', '']"
,yabanci-olduk-simdi,"['Seninle bir sonbahar mevsimiydi tanıştık', 'Sanki birbirimizi yıllarca aramıştık', 'Düşmeden el diline mesut günler yaşadık', ' Yabancı olduk şimdi yazık birbirimize', 'İstersen gel dönelim eski günlerimize', ' Bazı gün ben küserdim darılırdın bazı sen', 'Barıştırırdı bizi alnıma konan busen', 'Ayrıldık ayrılalı ne haldeyim bir bilsen', ' Yabancı olduk şimdi yazık birbirimize', 'İstersen gel dönelim eski günlerimize']"
,yad-eller-aldi-beni,"['Yad eller aldı beni', 'Taşlara çaldı beni', 'Yardan ayırdı felek', 'Gurbete saldı beni', '  Yol verin geçeyim dumanlı dağlar', 'Dağların ardında nazlı yar ağlar', ' Düştüm onulmaz derde', 'Nerde yiğidim nerde', 'Yol uzun gurbet acı', 'Dağlar var ara yerde', ' Yol verin geçeyim dumanlı dağlar', 'Dağların ardında nazlı yar ağlar']"
,yagdeller-aldi-beni,"['Yad eller aldı beni', 'Taşlara çaldı beni', 'Yardan ayırdı felek', 'Gurbete saldı beni', '  Yol verin geçeyim dumanlı dağlar', 'Dağların ardında nazlı yar ağlar', ' Düştüm onulmaz derde', 'Nerde yiğidim nerde', 'Yol uzun gurbet acı', 'Dağlar var ara yerde', ' Yol verin geçeyim dumanlı dağlar', 'Dağların ardında nazlı yar ağlar']"
,yagdir-mevlam-su,"['Çatlayan dudaklara sararan yapraklara', 'Kuruyan topraklara yağdır mevlam su', '  Alev saracak kadar yandım yanacak kadar', 'Suya kanacak kadar yağdır mevlam su', '  Toz duman savrulurken gül çimen kavrulurken', 'Can tenden ayrılırken yağdır mevlam su', ' ']"
,yalan-degil,"['Yalan değil pek kolay olmayacak unutmak', 'Öyle zor, öyle zor ki seni içimden atmak', 'İstemem o günahkar ellerini bir daha', 'Ellerime alıp da ne öpmek, ne okşamak', '']"
,yalan-yillar,"['Ne yeşili ne siyahı', 'Gözümde hep gözleri var', 'Seviyorum diye beni aldattınız', 'Yalan,yalan yıllar', ' Oysa ben hep onu sevdim', 'Bazen güler,bazen ağlar', 'Peteğime bal istedim', 'Vermediniz yalan,yalan yıllar', ' Zaman olur kuş gibi', 'Birgün hazan,birgün bahar', 'Aşkı sizde öğrenmiştim', 'Vermediniz yalan yıllar']"
,yalniz-benim-ol,"['Yalnız benim ol, el yüzüne bakma sakın sen', 'Kıskan beni göğsünde uyut, yan ateşimden', 'Aşkın o zehir hasreti ruhumda kanarken', 'Kıskan beni göğsünde uyut, yan ateşimden', '']"
,yalniz-birakip-gitme-bu-aksam,"['Yalnız bırakıp gitme bu akşam yine erken', 'Öksüz sanırım kendimi ben sensiz içerken', ""En neş'eli demler bu gece sazla geçerken"", 'Öksüz sanırım kendimi ben sensiz içerken', '']"
,yanimda-sen-olmayinca,"['Hayatın ne anlamı var, yanımda sen olmayınca,', 'Yaşamanın ne tadı var, yanımda sen olmayınca,', ' Aşkın hasret çölüyüm ben, bir gözyaşı gölüyüm ben,', 'Yaşayan bir ölüyüm ben, yanımda sen olmayınca,', ' Nasıl çekmem kadere aah, yazan yazsın bana günah,', 'Gecelerim hep simsiyah, yanımda sen olmayınca,', ' Bence ölüm ayrılıktır, sensizliktir, yalnızlıktır,', 'Her nefesim hıçkırıktır, yanımda sen olmayınca,', ' Aşkın hasret çölüyüm ben, bir gözyaşı gölüyüm ben,', 'Yaşayan bir ölüyüm ben, yanımda sen olmayınca,', ' Nasıl çekmem kadere aaah, yazan yazsın bana günah,', 'Gecelerim olmaz sabah, yanımda sen olmayınca.']"
,yaniyor-mu-yesil-koskun-lambasi,"['Yanıyor mu yeşil köşkün lambası yar', 'Hiç bitmiyor şu gönlümün kavgası yar', 'Aba da bir çuha da bir giyene yar', 'Güzel de bir çirkin de bir sevene yar', 'Canım kurban olsun kıymet bilene yar', 'Ay gibi parlak gün gübü doğanım geliyor', 'Cepkeni kırmalı saçları sırmalım geliyor', '']"
,yaprak-yesili-gozlerin,"['Yaprak yeşili gözlerin,', 'Beni, benden aldı gitti;', 'Seni öyle sevmişim ki,', 'Seni öyle özledim ki,', 'Aşkın beni sarhoş etti!..', ' Nerelerdesin?', 'Nerelerdesin?', ' Yaprak yeşili gözlüm,', 'Seni öyle özledim ki,', 'Seni öyle sevmişim ki,', 'Yaprak yeşili gözlüm...', '']"
,yarali-gonlum,"['Yaralı bir gönülden başka', 'Ne bıraktın bende hatıra', 'Günah değil mi yazık değil mi bana', 'Gel yeter artık sar beni kollarına', ' Ah bu acı bu keder ne zaman biter', 'Ah bu acı bu keder ne zaman biter', ' Bırak bu nazı bırak bu inadı', 'Senin de gönlün daha dünden razı', ' Gidiyorum bahar gelmeden', 'Usanmam seni özlemekten', 'Hazinelerden daha değerlisin', 'Inan sevgilim benim gözümde sen', '']"
,yarim-kalan-ask,"['bir kere sevdim diye ', 'bin pisman etme beni ', 'istemiyorsan birak ', 'perisan etme beni ', ' birak bos kalsin elim ', 'yol yakinken donerim ', 'arkadasim ol yeter ', 'boylesi daha guzel ', ' birak beni ne olur ', 'burda bitsin sarkimiz ', 'zamanla unutulur ', 'yarim kalan askimiz ', ' birak bos kalsin elim ', 'yol yakinken donerim ', 'arkadasim ol yeter ', 'boylesi daha guzel']"
,yasadigim-sehre-yolun-duserse,"['Kalbimde ızdırap kervanı yürür', 'Beni diyar diyar alır götürür', 'Ne üzüntüm kalır ne genölik çürür', 'Yaşadığım şehre yolun düşerse', ' Değerin ne büyük bir anlasana', 'Gözlerin bir yana dünya bir yana', 'Ölsemde yeniden can gelir bana', 'Yaşadığım şehre yolun düşerse', ' Yalnız seni sevdim seni severim', 'Dilersen ömrü harcam giderim', 'Yoluna canını serer gelirim', 'Yaşadığım şehre yolun düşerse', ' Aşk kalbi oysada yıllar bilmezmiş', 'Sevenler ölsede aşk ölmezmiş', 'Ağlayan gözlerin kinden gülmezmiş', 'Yaşadığım şehe yolun düşerse']"
,yasamak-zevki-verir,"['Yaşamak zevki verir', 'Ruhuma sonsuz kederim', ' Seni yalnız seni çılgın gibi', 'Haaala severim', ' Bilirim hiç beni', 'Güldürmeyecektir kaderim', ' Seni yalnız seni çılgın gibi', 'Haaala severim']"
,yayli-tambur-taksimi,"['Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.', '']"
,yesil-gozlerinden-muhabbet-kaptim,"['Yeşil gözlerinden muhabbet kaptım', 'Diz çöküp önünde yıllarca taptım', 'Kalbimi uğruna bir köle yaptım', 'Aldanıp o tatlı yalanlara ben', 'Yıllarca inandım yıllarca kandım', 'Yüreğin benim için çarpıyor sandım', 'Yıllardan beridir demek aldandım', 'İnanmam şimdi hiç figanlara ben', '']"
,yildizlarin-altinda,"['Benim gönlüm sarhoştur', 'Yıldızların altında', 'Sevişmek ah ne hoştur', 'Yıldızların altında', 'Yanmam gönül yansa da', 'Ecel beni alsa da', 'Gözlerim kapansa da', 'Yıldızların altında', 'Mavi nurdan bir ırmak', 'Gölgede bir salıncak', 'Bir de ikimiz kalsak', 'Yıldızların altında', 'Yanmam gönül yansa da', 'Ecel beni alsa da', 'Gözlerim kapansa da', 'Yıldızların altında']"
,yillar,"['Yıllar yıllar, yıllar. iş ki güzel geçsin o yıllar.', 'Yıllar. yine yıllar, yine yıllar, yine yıllar.', 'Takvim yaprakları düşecek tek tek', 'Seni seveceğim mahşere dek!', 'Bir yıl başı fırtına vurdu kapımı,', 'Müjdeler getirdi rûzgar.', 'Buğu buğu eridi gözümde hatıralar.', 'Nice eski hikaye, nice yeni masallar.', 'Tatlı, buruk, bazen koruktan helva,', 'Bazen helvadan koruk.', 'Nice yıllar,,,']"
,yillarca-suruklendim,"['Yıllarca sürüklendim', 'Arkasından bir hiçin', 'O güzel günlerimi', 'Düşündüm için için', ' Sevilmeden sevmişim', 'Sevmeden sevilmişim', 'Aşk için ağlamayı', 'Bahtiyarlık bilmişim', ' Küstüm sevgiye aşka', 'Yok bana benden başka', 'Hiç bir şeyim kalmadı', 'Hatıralardan başka', ' Sevilmeden sevmişim', 'Sevmeden sevilmişim', 'Aşk için ağlamayı', 'Bahtiyarlık bilmişim']"
,yigidin-alnina-yazilan-gelir,"['Yürü dilber yürü de yolundan kalma', 'Her yüzüne güleni de sevdiğim dost olur sanma', 'Ölümden korkup da yavrum sen geri durma', 'Yiğidin alnına da yazılan gelir', ' Yürü dilber yürü de saçın sürünsün', 'Aç beyaz goğsünü de yavrum sinen görünsün', 'Evvel benimdin şimdi kiminsin', 'Yigit dediğin de yardan ayrılır mı', '']"
,yine-bahar-oldu,"['Yine bahar oldu bulandı çaylar', 'Kalkıp da geçmenin zamanı geldi', 'Heves köprüsünü sır yaylasını', 'At binip aşmanın zamanı geldi', ' Es bre gözünü sevdiğim rüzgar', 'Gel beni aşkınla daha çılgın sar', 'Muhabbet köşkünde yine cümbüş var', 'Çalıp da coşmanın zamanı geldi', '  Meğer sen yarattın bu merhem tuzu', 'Bunca sızlatılmaz bir yanık kuzu', '']"
,yine-bir-sizi-var,"['Yine bir sızı var içimde akşam oldu diye', 'Gözüm acıyor ağlarım hâlâ bilmem niye', 'İstemem geceyi onda mehtap gâm oldu diye', 'Gözüm acıyor ağlarım hâlâ bilmem niye', '']"
,yine-nese-i-muhabbet,"['Yine neşe-i muhabbet dil-ü canım etti şeyda', 'Yine bezm-i ıyş-i vuslat edip ahl-i aşkı ihya', 'Aman ey gül-i nihalim beni eyle vasla sayan', 'Sana can u dil fedadır gönül andelib-i güya', 'O güzel başın için, o hilal kaşın içün', 'Gel gel aşık-ı nalan, gel gel dil sana hayran', '']"
,yoksun-bu-gece,"['Yoksun bu gece yine zehroldu şarabım', 'Hasretle yanıp inleyecek kalb-i harabim', 'Zindan olacak ta-be sabah bezm-i tarabım', 'Hasretle yanıp inleyecek kalb-i harabım', '']"
,yollarda-kaldi-gozum,"['yollarda kaldı gozum', 'Sensiz deli gibiyim', 'Acılan her kapıda', 'Seni gorur gibiyim', ' Baktıgım aynalarda', 'Ziyan olan yıllarda', 'Daracık sokaklarda', 'Seni gorur gibiyim', ' Gel gel gel', 'Gel gel gel', 'Bekletme yazık', 'Günleri aylara ekletme yazık', ' ']"
,yollarina-gul-doktum,"['Yollarına gül döktüm', 'Gelirde geçer diye', 'Geçmedim boynum büktüm', 'Başka yar seçer diye menekşe, lale, hanımeli', 'Güzel huyun yoktur bedeli', 'Sana gönül verdim verelei', 'Sararıp soldum aman', 'Aşkı içtim elimleikalbim doldu seninle', 'Geçti ömrüm seninle', 'Benden vazgeçer diye sarardı gül benzim', 'Yıllar var ki sensizim', 'Benden vazgeçer diye']"
,yorgunum,"['Yorgun bir hasretle', 'Dönersen birgün', 'Beni burda değil', 'Kalbinde ara', ' Ne kadar yıkılmış', 'Olsamda o gün', 'Beni bende değil', 'Kendinde ara', ' Yıllar aldığını', 'Vermez ki geri', 'Kaybolan ümitler', 'Dönmez ki geri', ' Boşuna suçlama', 'Artık kaderi', 'Hatayı günahı', 'Kendinde ara']"
,yorukte-yaylasinda,"['Yörük de yaylasında (aman) yaylayamadım (imanım)', 'Divane gönlümü eyleyemedim', ' Yaylamam yaylanda kar olmayınca (vay)', 'Eylemem gönlümü yar olmayınca (vay)', ' Yörük yaylasında (aman) süt bakır bakır (imanım)', 'Sevdiğin yosmanın gözleri çakır', 'Güle de bülbül konmuş (aman) ne güzel şakır (imanım)', ' Yaylamam yaylanda kar olmayınca (vay)', 'Eylemem gönlümü yar olmayınca (vay)']"
,yuce-dagdan-esen-ruzgar,"['Yüce dağdan esen rüzgâr', 'Sevgiliye selâm götür', 'Yollarımı kesen rüzgâr', 'Sevgiliye selâm götür', ' Yasta, işkencede midir', 'Zevkte, eğlencede midir', 'Deme gündüz gece midir', 'Sevgiliye selâm götür', ' Araya girse de dağlar', 'Bizi kara sevda bağlar', 'Belki gizli gizli ağlar', 'Sevgiliye selam götür']"
,yukselen-nagmenle-bak,"['Yükselen nağmenle bak solan güller renk aldı', 'Gözlerinde gözlerim başka aleme daldı', 'Sorma bana hiçbir şey söylemedik ne kaldık', 'Elindeki mızrabın tutunduğun tek daldı', 'Gözlerinde gözlerim başka aleme daldı', '']"
,zahidem,"['Zahidem kurbanım oy sallana beşik,', 'Beni genç yaşımda sen ettin aşık,', 'Kadir mevlam oy, senden bir yar isterim,', 'Ay buğda benizli, zülfü dolaşık.', ' Zahidem kurbanım oy, n`olacak halim', 'Yine bir laf duydum, büküldü belim,', 'Gelenden geçenden oy, haber sorarım', 'Zahidem bu hafta oluyor gelin.', ' Zahidem kurbanım oy sallana beşik,', 'Beni genç yaşımda sen ettin aşık,', 'Kadir mevlam oy, senden bir yar isterim,', 'Ay buğda benizli, zülfü dolaşık.']"
